epoch,temp,train_corr,val_corr,train_corr_loss,val_corr_loss,actor_loss,critic_loss,design_var
195,1.0,tensor(0.8968),0.8926913245519003,tensor(0.1032),0.10730867544809974,-0.0007691114332298176,0.0008024056160981689,0.0009069582142115554
196,1.0,tensor(0.8964),0.9040368642807007,tensor(0.1036),0.09596313571929926,-2.870037192642166e-05,0.0007337369182610497,0.0008895034632367784
197,1.0,tensor(0.8940),0.9005712890625,tensor(0.1060),0.09942871093750005,-0.0003260445287369453,0.0006600366877116692,0.0009019332070132358
198,1.0,tensor(0.8919),0.9002991886138916,tensor(0.1081),0.09970081138610842,-8.799449895230825e-05,0.0008092494602057597,0.0010479537435202746
199,1.0,tensor(0.8974),0.9004830012321472,tensor(0.1026),0.0995169987678528,-6.196859116224866e-05,0.0005459424554908589,0.001261067946547675
200,1.0,tensor(0.8903),0.9029127058982849,tensor(0.1097),0.09708729410171513,0.0001566307833826725,0.0007353009670051394,0.0008698883815750219
201,1.0,tensor(0.8987),0.8918419869740805,tensor(0.1013),0.10815801302591954,-0.0005720109463559071,0.0007137193932050666,0.0012901139009515183
202,1.0,tensor(0.8644),0.8780003051757812,tensor(0.1356),0.1219996948242188,-0.00020978366074013408,0.0008500842793373123,0.0009791501758522109
203,1.0,tensor(0.8912),0.8946675666173299,tensor(0.1088),0.10533243338267007,4.672226335867635e-05,0.0006475740273664694,0.001071290919214095
204,1.0,tensor(0.8780),0.871048723856608,tensor(0.1220),0.12895127614339197,-0.0004649323413655031,0.00054242813949245,0.0011706719202920794
205,1.0,tensor(0.8929),0.9035925704638164,tensor(0.1071),0.09640742953618364,0.00030041300944918603,0.0005918619340930873,0.0012927231776217619
206,1.0,tensor(0.9002),0.9064322358767192,tensor(0.0998),0.09356776412328083,-0.0005027988974960815,0.000674737152552672,0.0012425924155272936
207,1.0,tensor(0.8974),0.9069450364112854,tensor(0.1026),0.09305496358871457,-0.00023091266106552722,0.0005880412676990745,0.0014235407195723894
208,1.0,tensor(0.8994),0.9037734208106994,tensor(0.1006),0.09622657918930055,-0.0005680687557742522,0.0005964945087448461,0.0014879802655951497
209,1.0,tensor(0.9044),0.9100020354588827,tensor(0.0956),0.0899979645411173,-0.00031937764270084076,0.0005695674920491975,0.0015492359762030996
210,1.0,tensor(0.8979),0.8726162414550781,tensor(0.1021),0.1273837585449219,-0.000583395245464584,0.0006168967537452868,0.0016143460669963245
211,1.0,tensor(0.8924),0.9054509290059407,tensor(0.1076),0.09454907099405929,-0.00011055753004263368,0.0007882954895710913,0.0012726537297528826
212,1.0,tensor(0.9034),0.8853159095446269,tensor(0.0966),0.11468409045537309,-0.000215287866258765,0.0006485572332504218,0.0014542970201654132
213,1.0,tensor(0.8989),0.9042412411371867,tensor(0.1011),0.09575875886281326,-0.0002982007284085021,0.0006932571148265612,0.0010815958474648365
214,1.0,tensor(0.8978),0.9097470539410909,tensor(0.1022),0.0902529460589091,0.00023638150146794752,0.0005822763406156794,0.0009999440809744492
215,1.0,tensor(0.9085),0.912644040107727,tensor(0.0915),0.08735595989227296,-0.0006637539934334263,0.0005369297163874443,0.0014891156748982899
216,1.0,tensor(0.9107),0.9095273044904073,tensor(0.0893),0.0904726955095927,-0.00045206902636697093,0.000463762980817815,0.0016651015954353568
217,1.0,tensor(0.9059),0.9032672073046366,tensor(0.0941),0.09673279269536339,-0.00014161212236636826,0.0005524633041594778,0.0018128173726104332
218,1.0,tensor(0.8982),0.9016027561823527,tensor(0.1018),0.09839724381764725,-0.0001490592093272298,0.0006535981042958443,0.0014165683484783297
219,1.0,tensor(0.8997),0.9032999652226766,tensor(0.1003),0.09670003477732336,-0.0003835091665897747,0.0006278600610499109,0.0011862166374431628
220,1.0,tensor(0.8995),0.8940469946861267,tensor(0.1005),0.1059530053138733,-0.00010281982349656653,0.0006854389919815874,0.000894331833788831
221,1.0,tensor(0.9050),0.9056952562332153,tensor(0.0950),0.09430474376678466,-0.00014290102818376272,0.0004697655407696019,0.001338135076457994
222,1.0,tensor(0.9034),0.8989011809031169,tensor(0.0966),0.10109881909688312,-0.0004031215576422319,0.0006287063929424923,0.0013889494564858053
223,1.0,tensor(0.9032),0.9107565929094951,tensor(0.0968),0.08924340709050493,-0.0003140987430029271,0.0006544031295438081,0.0013121400543472223
224,1.0,tensor(0.8742),0.7793828121821086,tensor(0.1258),0.2206171878178914,-0.0014957042018752219,0.0008373641138535181,0.0010492312224794245
225,1.0,tensor(0.8549),0.8933056729634603,tensor(0.1451),0.1066943270365397,0.0011889100680577062,0.0010157727899738763,0.0006904345089324603
226,1.0,tensor(0.8969),0.9071141209602356,tensor(0.1031),0.09288587903976442,-0.0008183616815428985,0.0006461122037294544,0.001029702468137992
227,1.0,tensor(0.9022),0.9075726029078166,tensor(0.0978),0.0924273970921834,-4.7944039794649076e-05,0.0006049074964383244,0.001050856818314315
228,1.0,tensor(0.9082),0.9106618920962016,tensor(0.0918),0.08933810790379837,-0.00023275548686975972,0.0004655557545186942,0.0012568299420047224
229,1.0,tensor(0.9069),0.8960524102846782,tensor(0.0931),0.10394758971532181,-0.0003941575772406762,0.0005452563195277483,0.0014498951145235383
230,1.0,tensor(0.9040),0.9098268133799235,tensor(0.0960),0.09017318662007645,-1.6304006822011026e-05,0.0005680776349434206,0.0013220963284471317
231,1.0,tensor(0.9085),0.893486963113149,tensor(0.0915),0.10651303688685099,-8.080481251358594e-06,0.0005406673583369284,0.001582332383342937
232,1.0,tensor(0.9058),0.9048923177719116,tensor(0.0942),0.09510768222808841,9.722382589978607e-06,0.0005572016406135765,0.0016392384933699904
233,1.0,tensor(0.9073),0.9112974599202474,tensor(0.0927),0.08870254007975265,-0.00041076598592968495,0.0005811184079656686,0.0014931137584019126
234,1.0,tensor(0.9089),0.9045325287183126,tensor(0.0911),0.09546747128168742,-0.00040810187694436886,0.000514052599799462,0.001702269305769158
235,1.0,tensor(0.9038),0.9006274935404459,tensor(0.0962),0.09937250645955409,-0.00018989149039088372,0.0005694807730620166,0.001699161629650023
236,1.0,tensor(0.9045),0.8988048245112101,tensor(0.0955),0.10119517548878987,-3.646046817792874e-05,0.0006352039269499743,0.0013486226567214258
237,1.0,tensor(0.8921),0.9046099076271057,tensor(0.1079),0.09539009237289431,-0.00014287463481346015,0.0006704035873428693,0.001344988478772473
238,1.0,tensor(0.8898),0.8732207206090291,tensor(0.1102),0.1267792793909709,-0.0003985103243725015,0.0007562276295722465,0.0007522212044711699
239,1.0,tensor(0.8468),0.8826106187502543,tensor(0.1532),0.11738938124974574,-0.00015625886070100886,0.001372849043513589,0.0006055224887503867
240,1.0,tensor(0.8986),0.8966304629643758,tensor(0.1014),0.10336953703562424,-0.00019996134162341293,0.0006647461933091124,0.0009568243824893184
241,1,tensor(0.9026),0.9059550669987997,tensor(0.0974),0.09404493300120031,-0.00010170303762628975,0.0004856578048000046,0.0011737513782358482
242,1,tensor(0.8970),0.8832329045931498,tensor(0.1030),0.11676709540685015,-0.0001946701263950672,0.000677841116670048,0.0009089767686336448
243,1,tensor(0.8922),0.8955406912167867,tensor(0.1078),0.1044593087832133,-4.709197658833051e-05,0.0006027145043147181,0.0009010065084960508
244,1,tensor(0.8986),0.907672116915385,tensor(0.1014),0.09232788308461504,1.954775664285479e-05,0.0005774680752156758,0.0011035431272660692
245,1,tensor(0.9067),0.8981469179789225,tensor(0.0933),0.10185308202107746,0.00016988783444098213,0.00047295495251603966,0.001202964239002189
246,1,tensor(0.9012),0.9049777671496073,tensor(0.0988),0.09502223285039268,-7.244674105140004e-05,0.00048661599117040647,0.0013269094941778142
247,1,tensor(0.8960),0.890590412457784,tensor(0.1040),0.10940958754221597,-0.00013804766548421692,0.0005753656736400396,0.0011850732380622312
248,1,tensor(0.8966),0.9069281962712605,tensor(0.1034),0.09307180372873947,6.0410102294235114e-05,0.0004868238571493748,0.0015220979569937315
249,1,tensor(0.9079),0.9067577908833822,tensor(0.0921),0.09324220911661785,-4.122467762201204e-05,0.0004908927577191463,0.001474848193018452
250,1,tensor(0.9082),0.8988510171572367,tensor(0.0918),0.1011489828427633,-0.00013117343201220297,0.0005575345412166746,0.0015220221280398075
251,1,tensor(0.8889),0.8911850945154826,tensor(0.1111),0.10881490548451744,-6.021516725907037e-05,0.0005688141515095898,0.0016790312214248013
252,1,tensor(0.8617),0.8866106441815694,tensor(0.1383),0.11338935581843057,-0.0004188115086764906,0.000822849314243772,0.001148029984693909
253,1,tensor(0.8939),0.8975088432629903,tensor(0.1061),0.1024911567370097,9.926345073127824e-05,0.000495549446895239,0.001505562177140331
254,1,tensor(0.8985),0.9077710518836976,tensor(0.1015),0.09222894811630244,0.00012111239274861618,0.0005076739538778559,0.0016787918742844148
255,1,tensor(0.9032),0.8932755270004272,tensor(0.0968),0.10672447299957277,-5.7938070702284833e-05,0.0004695428729536089,0.0018240188578176394
256,1,tensor(0.7997),0.7885392510096232,tensor(0.2003),0.2114607489903768,-0.0004898612767768403,0.0017213149597423182,0.0008734441538986733
257,1,tensor(0.7776),0.770212593237559,tensor(0.2224),0.22978740676244103,3.975201837206362e-05,0.0018559682281376903,0.0002892619510173079
258,1,tensor(0.7974),0.8201121207873027,tensor(0.2026),0.17988787921269733,0.0002534929353747876,0.0018746494934799047,0.00024892820891711797
259,1,tensor(0.8150),0.8146849290529887,tensor(0.1850),0.18531507094701127,-0.00015920005103730784,0.0014279120831561637,0.0002400948554910556
260,1,tensor(0.8054),0.8316526122093201,tensor(0.1946),0.16834738779067993,-0.0002576367614643746,0.0014997230748363746,0.0002363372390942746
261,1,tensor(0.8286),0.8577082676887512,tensor(0.1714),0.1422917323112488,-1.2538339280964513e-05,0.0016156896446772838,0.00033634568853589724
262,1,tensor(0.8645),0.882465424378713,tensor(0.1355),0.117534575621287,0.00011426748578506114,0.001153890710523324,0.0004392919228820686
263,1,tensor(0.8737),0.8731562498410543,tensor(0.1263),0.12684375015894567,-0.0002830984160026307,0.0010194884405349065,0.0004121363674364004
264,1,tensor(0.8799),0.8849425932566325,tensor(0.1201),0.11505740674336751,-0.0003865633507733021,0.0007361853729704914,0.000507784986149585
265,1,tensor(0.8802),0.8819346714019776,tensor(0.1198),0.11806532859802243,-0.00013589118636343954,0.0007501229939041702,0.0005426681563625798
266,1,tensor(0.8709),0.8755234869321188,tensor(0.1291),0.12447651306788121,-3.2783132360986715e-05,0.0008750841860680913,0.00046985575340263415
267,1,tensor(0.8743),0.8856048285166422,tensor(0.1257),0.11439517148335776,-0.00017201379177328037,0.0009482341222588937,0.00046218546653950684
268,1,tensor(0.8810),0.8833883450826009,tensor(0.1190),0.11661165491739911,-0.0001565425252182442,0.0009018199049192334,0.0004538188994118715
269,1,tensor(0.8763),0.888455238978068,tensor(0.1237),0.111544761021932,5.419366501206369e-05,0.0008746626677698579,0.00044452925005176086
270,1,tensor(0.8196),0.8000260852177938,tensor(0.1804),0.19997391478220616,-0.0006023250986299101,0.0017854885355230643,0.00023900045268646065
271,1,tensor(0.8527),0.8355343887011211,tensor(0.1473),0.16446561129887893,-0.00021348160857808564,0.0012235122590330784,0.0003302082457873774
272,1,tensor(0.8716),0.8406025754610698,tensor(0.1284),0.15939742453893024,-3.730003325791474e-05,0.0009213467609378904,0.0003556164325615228
273,1,tensor(0.8831),0.897621327718099,tensor(0.1169),0.102378672281901,5.0970138184391286e-05,0.000813279825679984,0.0004284902874935876
274,1,tensor(0.8665),0.8869987603823344,tensor(0.1335),0.11300123961766562,-0.0001005558757082837,0.0012448420061247113,0.0003582601036647694
275,1,tensor(0.8867),0.8792518105506897,tensor(0.1133),0.12074818944931032,4.424334884408796e-05,0.0009086374181475117,0.0004427468804356626
276,1,tensor(0.8865),0.8913874077796936,tensor(0.1135),0.10861259222030639,-0.00013344235794686125,0.0009547846104355573,0.0004610932998669644
277,1,tensor(0.8921),0.8994608445167541,tensor(0.1079),0.10053915548324588,2.2435071061185576e-05,0.0006617429449808633,0.0005585148992882878
278,1,tensor(0.8799),0.8749806332588196,tensor(0.1201),0.12501936674118042,-0.0003593392940564898,0.0007080483365624818,0.0006427877508430628
279,1,tensor(0.8787),0.8963223544756571,tensor(0.1213),0.10367764552434289,-9.317833705682189e-05,0.0007790255730323735,0.0006974045838997291
280,1,tensor(0.8823),0.8700129737854004,tensor(0.1177),0.12998702621459957,-0.0003135788010932677,0.0006052662181090247,0.0006961678476644713
281,1,tensor(0.8455),0.8465911494890849,tensor(0.1545),0.15340885051091513,-0.00016985206518387586,0.0010497813808928776,0.0006377378371993504
282,1,tensor(0.8663),0.886964595635732,tensor(0.1337),0.11303540436426796,6.349693639653228e-05,0.0008893769104078066,0.0005711162943319466
283,1,tensor(0.8689),0.8710430301030477,tensor(0.1311),0.12895696989695227,-0.00011843027673629031,0.0008149064057177368,0.0005979961975959636
284,1,tensor(0.8609),0.8622438732783,tensor(0.1391),0.1377561267217,-6.172641728577825e-05,0.0009429928092989493,0.0005508873561609602
285,1,tensor(0.8627),0.8818995634714762,tensor(0.1373),0.11810043652852376,0.00010477665201515744,0.0009672693040225136,0.0005087409231305253
286,1,tensor(0.8929),0.8997754405339559,tensor(0.1071),0.10022455946604414,-8.520279778984555e-05,0.000666770150136392,0.0007893492854200303
287,1,tensor(0.8953),0.9075705045064291,tensor(0.1047),0.09242949549357093,-7.425432273732058e-05,0.0006362122357397806,0.0008551367728382741
288,1,tensor(0.9095),0.9107175947825114,tensor(0.0905),0.08928240521748865,-0.00011093024703063348,0.000539140468128456,0.0009845873584905477
289,1,tensor(0.9053),0.8967572976748148,tensor(0.0947),0.10324270232518518,-0.000360717157294602,0.0005739300100770284,0.0011120476909226885
290,1,tensor(0.8788),0.8444121174812317,tensor(0.1212),0.15558788251876832,-0.0002673645243395871,0.0006874833115167157,0.0009874428742189419
291,1,tensor(0.8737),0.8813663821220398,tensor(0.1263),0.11863361787796023,0.00025394511086083266,0.0006569121934619688,0.0006544412132270896
292,1,tensor(0.8830),0.898842291355133,tensor(0.1170),0.10115770864486695,7.507607561389082e-08,0.0005402137526766717,0.0006849457098604098
293,1,tensor(0.8895),0.8849507112503052,tensor(0.1105),0.11504928874969478,-0.0002568706712295432,0.0007630218152414288,0.0006194739639268894
294,1,tensor(0.8867),0.8969778811136881,tensor(0.1133),0.10302211888631185,-6.537339261277546e-06,0.000552705261328659,0.0006750456646509599
295,1,tensor(0.8947),0.8837983179092407,tensor(0.1053),0.11620168209075932,-0.00020134035074315443,0.0005600256154230489,0.0007611791130661833
296,1,tensor(0.8950),0.9002505025863647,tensor(0.1050),0.09974949741363526,-8.500771838027919e-06,0.000598225930509088,0.0007565476076367001
297,1,tensor(0.8878),0.8695658402442932,tensor(0.1122),0.13043415975570682,-0.0003986514063404971,0.0008370923648453914,0.00059107060427369
298,1,tensor(0.8794),0.9005007036526997,tensor(0.1206),0.09949929634730026,0.00010967822852054316,0.0007399240823419699,0.0005053685496463195
299,1,tensor(0.8895),0.8804226495424906,tensor(0.1105),0.11957735045750939,-0.00012754420224952987,0.0004904836775701066,0.0006398600049300544
300,1,tensor(0.8864),0.8906342625617981,tensor(0.1136),0.10936573743820188,-4.183033348485958e-06,0.000625473002456817,0.0006229760783659131
